ItemID,Sentiment,SentimentText
2712,0," lots of pics of clebs in teeny bikinis at the mo,well I feel like shamu today, salad for lunch and fruit, at least my baps are my own lol"
2713,1, love it
2714,0, lunch break=wasted. 23mins left to keep refreshing.
2715,0, M is bummed. i wish there was something i could do
2716,0, maaaann...well @ least u dnt hav 2 worry about this silly place nemore @shansopink ...ooo gurl they drive me insane n here...i hate rules
2717,0, I hate Mondays.
2718,0, I hate my job! I want to fly a plane soon! 
2719,0, I hate the &quot;out-of-nowhere&quot; stuff...
2720,0, i hate this
2721,0, i hate this .. Goodnight. LOL http://tinyurl.com/olyvhe
2722,0, I hate this job
2723,0, i hate thunderstorms...   I don't like the sound of thunder...
2724,0, i hate today (((
2725,0,- I hate waking up when you're in the middle of the best dream ever 
2726,0, i hate work
2727,0, i hate you think you or talk you? i don`t like that !! now aunts b.day
2728,0, i have a cold!
2729,0, I have a headache.
2730,1," i have a new pictureee...i don't have face buuut...it's beatiful! aah the photograph is Sara, she've a great future how photograph haha"
2731,0," I have a sick @posty today. He has a headache, cough, sore throat.  He is curled up on the couch."
2732,0, i have a stomach ache.. and i think its from the ahi tuna i had at PF changs tonight.. something was just not right about it.
2733,1, i have an idea im going to get a gun go to taylor l's house and kill him!! IM A VERY BAD GIRL x]
2734,0, I have heartburn...cheap pizza sauce
2735,0, I have never seen the Abbey Road thingy
2736,0, i have no deo left what am i going to doo i stink!
2737,0," I have rehearsals 10-4 today, and thenagain tomoro, and the next day, and the next, and then one more and I am finished with that school!"
2738,0, i have the flu i feel horrible... @roly50100150 please come home i feel bad
2739,0, I have to go back to work now!  not long till finishing time...
2740,0, i have to start studying for finals
2741,0, I haven't start packing for a 7:00am flight! FML
2742,0, i hope this gets better..
2743,0, I hope you're okay &lt;3
2744,0," I jinxed my good mood, I say I'm happy and all that cause Nicks the father to sharons baby and now Farrah dies... didn't know her but its"
2745,0, i juss wish hed talk...
2746,0, I just bought the 50 pack and so far only 4 out of 10 have worked out. These DVDs http://www.amazon.com/dp/B0007TJ58M
2747,0, I just color-edited 60 photos in Lightroom and used my external display and the color profile was wrong. Everything turned out bad. #FAIL
2748,1," I just don't know how to begin this twitter thing. Anyway, I'm taking up my back subject this summer. Hope I'll cope up."
2749,0, i just found my pet bird pidge. I was worried about her cos she likes to leave her cage and walk around cos she cant fly.. she died 
2750,0, i just got a call form work saying more hours got cut
2751,0, i just got in the mood for a sad song... Boooo! two thumbs down
2752,1, i just got song a lullaby by none other than thee infamous matthew. xD i still can't sleep but thanks for the effort.
2753,0, i just had a bad dream and now i'm afraid to go back to sleep. 
2754,0, I just had to restore my iphone to its original settings...wtf apple...this sucks. I better not lose everything....
2755,0, i just hit my head gettiing into the car
2756,0, i just missed out on the hat pricing minigame....i hope i catch it next time! 
2757,0, I just ran out of my favorite cologne...Who wants to buy me some more??
2758,0, i just realized i miss 11:11 dangggg
2759,0, i have to be at school for 8 in the morning.
2760,0, i have to go to my sisters now to look after vada so im not going to be able to talk properly to anyone for a while 
2761,0,- I have to miss out on the Nashville night  at least there's a Grease double feature on tonight...haha
2762,0, i have to wake up early 2morrow..Boo!!...first stop starbucks
2763,1, i have twitter on my phone now
2764,0, i havee to get up at 6 tomorrow blehh.
2765,0, I heard thunder... &amp; I think someone's upset at me because I'm a str8 up blunt person... I need some advice on how not to be so blunt ha!
2766,0, i hope everyone is ok!
2767,0, i hope you're ok @EnchanteDMurDeR
2768,0, I hurt my wrist some how this morning and it really hurts 
2769,0, i hurt so much :*( i wish i never went outside yesterday
2770,1, i joined twitter 24 January 2009. daayyuuummm. i thought it would have been in like april. lololol. hi mom.
2771,0, I just dont understand...
2772,1," I just found ACTUALLY AFFORDABLE Star Trek TOS action figures online! Kirk, Spock AND MCCOY for less than thirty bucks! Happy Trekkie."
2773,0, i just found out 2 of my gold fish died....  i named them Gerard and Mikey ....ok tomorrow i am getting new fish
2774,0, I just found out that california is a bust this year. Oh well next year it is
2775,0, I just got crop dusted.
2776,0, i just got shouted at...
2777,0, I just heard skins music and wants skins back on 
2778,0, I just need an opportunity.
2779,0, i just realized i missed 11:11 dangggg
2780,1," I just ruined 4th Twilight book for my mom, YES, MY MOM! If I do nothing else today, I will feel fulfilled!"
2781,0, I just wanna feel better. Now I'm freezing!
2782,0," i just want to crawl in bed with some cough drops, tissue box, and put on a movie. (("
2783,0, I just want to sleep for once
2784,1,=- I keep forgetting it is He apprentice final tonight. then I remember and get very excited
2785,0, I keep posting songs here and no one ever listens (I can tell ;) ) - jeez it's tough being an unsuccessful songwriter!
2786,0, I killed my dill plant again. Why does this happen with dill? It is doing great then suddenly it's dead. http://tinyurl.com/mlh4f5
2787,0, i knew this would happen !! i'd start feeling really ill and wouldn't be able to sleep. it's exactly the same as what happened friday &gt;:|
2788,0," I know @twitter's not going to bother coding much for IE6, but having to pull up indiv tweets every time I reply is getting old. Fast."
2789,1, i know right? Lol
2790,1, I like feeling this way
2791,1, i like to be freelance
2792,1, i like you more
2793,0, I looked like I've a needle poked through my nosey.
2794,0, i lost two followers
2795,1, i love being a fake rebel.Mmm... Kinda hungry.anyone want to do something? 
2796,1, i love David Archuleta xD. i reaaallly want to see him in concert.
2797,0, I love him so much but our views are so different.
2798,1," I love how you're playing with different styles, pattern and details! http://lookbook.nu/look/159472"
2799,1, I LOVE LOVE LOVE MY BFF JAZZMIN MARIE EVANS! THE CONVO WE JUS HAD! WHEW WE SHLD HV A TLK SHOW LMAO
2800,1,"- mac &amp; cheese and a movie, what an awesome combo! "
2801,0," Makes me a little weepy, this one. ♫ http://blip.fm/~8je1h"
2802,1, makes my heart smile real big. ♫ http://blip.fm/~7qnjr
2803,1, making dinner today and then going to work. Hopefully tonight will be as good as yesterday 
2804,0, Mammoth cave here I come 
2805,1, Man looking at my cousins only remind me how old I've gotten lol
2806,0," Man, I hate cleaning T^T"
2807,1, Managing IT people is like herding cats
2808,0, may just said i'm the more boring person ever.
2809,0, mayfield psychiatric hospital.
2810,0,- me and my mom's cars were broken into.  I feel violated.
2811,0, me has finished my hot chocolate now but my lappy is burnung my leg and am too warm. Xxx
2812,0, Me is bored. Someone IM me or somethin! AAHH.
2813,0, me Perdi EL conCierto de the kooks  I fEll so baD
2814,1,--- Meagan Good Fansite ; FOLLOW US! 
2815,1, meebo is awesome 
2816,0," meeting fell through until next week, im thinking yoga and soup will cheer me up !"
2817,0, mega downpour... its go 45 mins to stop.... or no coaster for me.
2818,1,"- Meh.... eating grapes and watching 7 Pounds. Had fun today playin' mini golf with Richie, Reva, and Thomas. "
2819,1, Merisha got a scholarship!!!!
2820,0, MIA my sinful hat.
2821,1, Michael Sheen ---&gt;http://bit.ly/7DCrg  ( beautiful man^^)
2822,0, miley didn't win best actress or whatever
2823,0, mish is trying to get me into manga D
2824,0,- miss him so much . wish i had more time to spend wit him 
2825,1, miss you
2826,0, Miss You Nath. xx
2827,0, missing all time low...
2828,0, missing the Evelyn....she is out having a good time....good for her! good night good folks....
2829,0, mm alright
2830,1,- Mmph. Gonna read for like half an hour.. prob 4 or so actually - xD - and go to bed. Night 
2831,0, modern history homework... siiigh
2832,0, mon morn and i hav the biggest headache everrrrrr!  Roll on 3wks already!! x
2833,0,=- Monday night is usually Cougar night at High Noon Saloon. Where the heck are all the Cougars?
2834,1, More Star Wars humor: http://bit.ly/4fuAN
2835,1, Morning. Media Exam. x
2836,0, MOT didnt go v.well
2837,1, moving crap into the house now..well..i would be if ALL the traffic lights werent out...scary driving.
2838,0, must try to raise some funds to get better computer present one like me worn out. also need a publisher/literary agent?
2839,0,=- my aching body
2840,1, my adopt-a-puppy http://yfrog.com/9wddej
2841,1," My advice is not to inquire why or whither, but just enjoy your ice cream while it's on your plate. ~ Thornton Wilder"
2842,0, my arm burns
2843,0, my back is killing me! my damn chest needs to be reduced asap! ugh! 
2844,0, my back really hurts
2845,0, My boyfriend is gay.
2846,0,"- my boys are rowdy now that 'dad' is home! we've been having lots of fun &amp; making lots of noise!!  but, now, jammie time is upon us... "
2847,0, my bro isnt here yet!!!! what to do????
2848,0, my brother left me for the day now I am here by myself
2849,0, my coffee went cold
2850,0, I just realized that #wordcamp Dallas is happening the exact same weekend that apollocon.org is. Drat!
2851,0, i just received my G8 viola exam.. and its... well... .. disappointing.. :\..
2852,0, i just recieved a text from the bf saying &quot;Whats ups babys&quot; haha JERK! quit making fun of me.
2853,0, i just saw a bunny outside and i thought it was my cat. I hate this.
2854,0," I just saw a huge spider crawling on my wall, then it went behind my bed!!"
2855,0, I just saw a squished kitty outside my gate....I feel sad...
2856,1, I just saw the hottest thing ever
2857,0, i just wanna cry... I have so much work 2 do 
2858,0, I just wanna sleep!! My eyes hurt.. My nose keep cloggin up.. I'm getting a headache n 1 of my nostrils &amp; my throat is dry.. :***-(
2859,1, I just watched my son be promoted to a red belt @ Karate class. Cute and exciting!
2860,0," i just went to take a sip of my tea, and lifted the wrong cup. mmmm cold tea!"
2861,0, I kinda miss my dad... This is lame with no one to feed me lil pieces of cheese. LonelyCheeseBunny.com
2862,0, i kinda wanna go back out. womp womp
2863,0, i knew it you hated me all along &lt;/3
2864,1," i know i'm a syllable whore, sorry but i did it on purpose....."
2865,0, i know longer feel the same for you &lt;/3
2866,0, i laid down for a little bit and fell asleep. So much for the movies......
2867,0, I left my phone @lser101loser house
2868,0, i left my yearbook at home!
2869,1," i like how you can change the colour of stuffs on bebo  &amp; how you can do the underline, italics &amp; bold thingys  haha"
2870,1, I like it when things work like they should. I was expecting this upgrade to break something bigtime.
2871,0, i like katie wirth without brendon tooo
2872,0, I like to eat out a lil too much....I guess I just like being served after a crazy day @ work..I need a frequent diner card..lol eeeek!
2873,1, I like you so much better when you're naked.
2874,1,- i loove the songs of david archuleta .. 
2875,1," I love getting off work , and smelling the scent after it rains! the best &lt;333"
2876,0, I love it tho lol ? http://blip.fm/~78nrn
2877,1," i love my fly with me friends, @guyjbfanforlife and @taylavision_"
2878,1, i love singing along with my baby  ....our favorite song is the best !!! ... and sex was delicious &lt;3 hahaha
2879,1," I love you, daddy."
2880,1, i love you. *you know who you are*
2881,1, i love you. Jef ivey is a bastard. Save me!
2882,0, I maybe in for tonight on my last real weekend home  mad I can't turn off this location shit on ubber twitter
2883,1, I meant I 've been thinking what is there to say to such a great nation... only that they remain united as they were before 1947.
